user_a,user_b,book_id,passage_id,interp_a,interp_b,similarity,label,relationship,resonance_score,conversion_score,divergence_score,confidence
user_emma_chen_fd5e3def,user_nathan_cooper_5fd9cc43,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.","Universal truth claim based on zero evidence. Just collective assumption.

They say they don't know his views. Then claim certainty about his desires. How does that work? It doesn't. They're just asserting what's convenient.

Rich man as property. Families claiming ownership. That's market logic applied to humans.",0.4811887741088867,0,resonant,0.4811887741088867,0.3112867474555969,0.20752449333667755,0.4811887741088867
user_emma_chen_fd5e3def,user_zoe_anderson_ee63c7f9,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.","Famous line I think? Rich guy arrives, everyone wants him to marry their daughters. They're pretty aggressive about it. Austen's making fun of them.",0.6429036855697632,0,resonant,0.6429038047790527,0.21425773203372955,0.1428384780883789,0.6429038047790527
user_emma_chen_fd5e3def,user_dr_james_fletcher_7705216e,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.","Opening with universal truth claim that's immediately questionable. Good ironic strategy.

They acknowledge not knowing him. Proceed with absolute claims anyway. That's how social norms function--consensus substituting for evidence.

Rich man becomes property of the families. Not because of who he is. Because of what he has. That's commodification. Human as resource.

Austen's showing marriage economics without sentimentality. This is how it worked. Women needed financial security. Marriage was survival str",0.7509831786155701,0,resonant,0.7509831786155701,0.14941009879112244,0.09960673004388809,0.7509831786155701
user_emma_chen_fd5e3def,user_priya_sharma_74036d21,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.","Everyone believes rich guy wants wife. Is that actually true? They don't know. But they're acting like it's definite.

He's being treated as opportunity. Resource. That's marketing mindset--seeing people as targets.

Seems cynical for a love story but maybe that's Austen's point?",0.7581382989883423,0,resonant,0.7581382989883423,0.14511702954769135,0.09674467891454697,0.7581382989883423
user_emma_chen_fd5e3def,user_leo_tanaka_e3dd9351,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.","Universal truth but they admit not knowing him. Contradiction. How can it be truth if you don't have data?

Calling him property. Based on one variable: wealth. Oversimplification.",0.3913230299949646,1,conversion,0.1565292328596115,0.391323059797287,0.3043384552001953,0.391323059797287
user_emma_chen_fd5e3def,user_hannah_park_e81f59ad,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.","That opening. So grand and formal. Sounds important. Then it's about gossip and matchmaking. That gap between tone and subject is the satire.

Families claiming a stranger as property. Based purely on his fortune. Not his character, not his desires. Just money.

Austen's being honest about what marriage was. Economics. Survival. Women had limited options. This is how the system worked. She's not hiding it under romance. She's showing it.",0.6217366456985474,0,resonant,0.6217367649078369,0.22695794701576233,0.15130530297756195,0.6217367649078369
user_emma_chen_fd5e3def,user_carlos_mendoza_e144e262,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.","First sentence is already questionable. Grand claim that immediately feels sus. Good hook.

They acknowledge not knowing the man. Then claim to know exactly what he wants. That's the lie Austen's exposing. We admit ignorance, proceed with certainty anyway.

Treating him as property. Families making ownership claims based on proximity and need. That's the marriage market stripped of euphemism.

Austen's showing the machinery. No romance yet. Just economics and social pressure.",0.5863436460494995,0,resonant,0.5863436460494995,0.24819381535053253,0.16546253859996796,0.5863436460494995
user_emma_chen_fd5e3def,user_rachel_green_e391fe17,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.",Rich guy means marriage target. Everyone thinks this. Don't know if it's true. Just want the money basically. Harsh but probably accurate.,0.5593688488006592,0,resonant,0.5593688488006592,0.26437869668006897,0.17625246942043304,0.5593688488006592
user_emma_chen_fd5e3def,user_dr_amelia_wright_f894a6fa,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.","They don't know him but they've decided what he wants. That's projection. Their need becoming his supposed desire.

Social truth replacing individual truth. What the community believes overwrites what the person actually thinks.

Ownership language--property, rightful--shows the dehumanization. He's not a person to be known. He's a resource to be acquired.

Austen documenting how systems make people into objects.",0.44748368859291077,1,conversion,0.17899349331855774,0.44748371839523315,0.2762581408023834,0.44748371839523315
user_emma_chen_fd5e3def,user_sarah_mitchell_4bbcc8d6,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.","Sarcastic opening. Austen's making fun of something.

Rich guy gets treated as property. They've already claimed him. Don't care what he actually wants.

Marriage as transaction. Money matters more than personality. That's the reality she's showing.",0.7655810117721558,0,resonant,0.7655810117721558,0.1406514048576355,0.09376759827136993,0.7655810117721558
user_emma_chen_fd5e3def,user_jamal_washington_4100b8d2,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.","What they call universal truth is just what serves them. Austen knows this.

Rich man arrives. They need him to want marriage. So they assert he must. Need becomes obligation becomes accepted fact.

Ownership language throughout. Property rights applied to humans. That's the honest economics. Marriage was survival for women. Rich men were resources. Competition was inevitable.

Austen's not celebrating this system. She's anatomizing it. Showing how it deforms everyone involved.",0.7353426218032837,0,resonant,0.7353427410125732,0.1587943583726883,0.10586290806531906,0.7353427410125732
user_emma_chen_fd5e3def,user_lily_chen_0acba407,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.","Love the opening. So proper and formal. Then immediately undercuts itself.

Poor guy. Can't even arrive without everyone planning his future. They've already decided he's looking for a wife. Based on absolutely nothing.

Calling him property is harsh. True maybe, but harsh.",0.3224932551383972,1,conversion,0.1289973109960556,0.3224932551383972,0.3387533724308014,0.3387533724308014
user_emma_chen_fd5e3def,user_thomas_reed_c6c03d74,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.",Famous line. Rich single guy needs wife apparently. Everyone assumes this. Marriage market stuff. Setup for the rest of the plot.,0.558984637260437,0,resonant,0.558984637260437,0.2646092176437378,0.1764061450958252,0.558984637260437
user_emma_chen_fd5e3def,user_dr_jennifer_cole_aeed130a,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.","Single rich man arrives, families start hunting. That's the basic idea. They want his money for their daughters. Pretty direct about it.",0.36576658487319946,1,conversion,0.14630666375160217,0.36576664447784424,0.3171166777610779,0.36576664447784424
user_emma_chen_fd5e3def,user_alex_zhang_dd3e8799,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.","Opening line is about market dynamics disguised as natural law. What benefits the families becomes universal truth.

Rich man as asset. Daughters as claimants. Marriage as acquisition strategy. Austen's not hiding the capitalism underneath the romance.

They admit zero knowledge of his interior life. Doesn't stop them from making absolute claims about his desires. That's how markets work. Don't need to know the product's preferences. Just need to know its value.

Austen's Gatsby before Gatsby. American drea",0.6680522561073303,0,resonant,0.6680523157119751,0.1991686224937439,0.1327790766954422,0.6680523157119751
user_emma_chen_fd5e3def,user_maria_santos_f57b5754,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.","Opens with something that sounds official and important. Then it's just about marriage hunting.

These families don't even know him yet. Already planning. Already claiming. He's just arrived and they've made him into a prize to compete for.

That's lonely for him probably. Can't be seen as person.",0.3755342960357666,1,conversion,0.15021371841430664,0.3755342960357666,0.3122328519821167,0.3755342960357666
user_emma_chen_fd5e3def,user_kevin_park_9feaed39,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.","Universal truth by consensus. But consensus doesn't equal truth. Austen's pointing that out first sentence.

They acknowledge not knowing him. Then make claims anyway. Logic error. Or intentional illogic--deciding conclusion first, facts don't matter.

One data point: wealth. Entire personality extrapolated from that. If rich then must want wife. That's not how humans work.",0.680108368396759,0,resonant,0.6801084280014038,0.1919349581003189,0.12795662879943848,0.6801084280014038
user_emma_chen_fd5e3def,user_diana_foster_ec075eed,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.",Rich guy can't even settle in without everyone planning his marriage. They don't ask what he wants. Just assume. Kinda aggressive honestly.,0.6114568710327148,0,resonant,0.6114569902420044,0.23312582075595856,0.15541720390319824,0.6114569902420044
user_emma_chen_fd5e3def,user_benjamin_harris_15d28a99,gutenberg_1342,gutenberg_1342_passage_1,"Why does everyone assume wealthy equals wanting marriage? That's a correlation they're treating as causation. One variable (fortune) predicting complex human desire (marriage). Terrible methodology.

They admit not knowing his views then claim certainty anyway. That logical gap is everything. Social assumptions override individual reality.

Interesting that Austen opens with this instead of romance. Setting up the economics first. Honest.","Nothing universal about this truth. Just what these families need to believe. Austen knows. Opening with a lie to expose larger lies.

They don't know him. Admit it. Then claim certainty about his wants. That gap between knowing we don't know and acting like we do--that's where humans live. Where Austen lives.

Families treating stranger as property. Based on wealth alone. That's the marriage market. Not veiled. Not romanticized. Just stated.

I was that property once. Different era, same dynamic. People se",0.7027252912521362,0,resonant,0.7027251720428467,0.17836490273475647,0.11890993267297745,0.7027251720428467
user_marcus_williams_339afcfc,user_sophia_patel_b718a519,gutenberg_1342,gutenberg_1342_passage_1,"Poor guy can't even move to town without everyone planning his wedding. Don't even ask what he wants.

The families have already divided him up. Claimed him. Based on nothing except money.

Reminds me of how we project onto people. Decide who they are before knowing them.","Opening with something grand--universal truth--then it's just neighborhood gossip. That's funny.

They don't know this man. Say so explicitly. Then make absolute claims about what he wants. The contradiction is right there in one sentence.

He's property now apparently. Because he has money. That's darker than I expected for a romance.",0.4444163739681244,1,conversion,0.17776651680469513,0.4444162845611572,0.2777918577194214,0.4444162845611572
user_marcus_williams_339afcfc,user_david_kim_0fc0d574,gutenberg_1342,gutenberg_1342_passage_1,"Poor guy can't even move to town without everyone planning his wedding. Don't even ask what he wants.

The families have already divided him up. Claimed him. Based on nothing except money.

Reminds me of how we project onto people. Decide who they are before knowing them.","Austen starts with a false premise everyone accepts. That's her whole point. We build social reality on convenient lies.

The man's inner life is unknown. Doesn't matter. They've already scripted his role. He exists to fulfill their needs, not his own.

Calling him property is brutal honesty. Marriage was economic transaction. Women needed financial security. Rich men were scarce resources. Austen's not romanticizing it. She's documenting the market forces.

Question is: can love exist within those constrai",0.278319388628006,2,divergent,0.055663883686065674,0.11132776737213135,0.7216805815696716,0.7216805815696716
user_marcus_williams_339afcfc,user_aisha_thompson_d4d810ea,gutenberg_1342,gutenberg_1342_passage_1,"Poor guy can't even move to town without everyone planning his wedding. Don't even ask what he wants.

The families have already divided him up. Claimed him. Based on nothing except money.

Reminds me of how we project onto people. Decide who they are before knowing them.","Love the formal opening then it's immediately about money and marriage schemes.

They're already claiming him. Don't even know if he wants to get married. Just decided for him.

Cold but also kinda realistic about how it actually worked?",0.5110544562339783,0,resonant,0.511054515838623,0.29336729645729065,0.1955782026052475,0.511054515838623
user_marcus_williams_339afcfc,user_ryan_oconnor_626bbc4a,gutenberg_1342,gutenberg_1342_passage_1,"Poor guy can't even move to town without everyone planning his wedding. Don't even ask what he wants.

The families have already divided him up. Claimed him. Based on nothing except money.

Reminds me of how we project onto people. Decide who they are before knowing them.","Rich guy shows up, everyone wants their daughters to marry him. Pretty straightforward. That's the whole setup basically.",0.5616984963417053,0,resonant,0.5616985559463501,0.2629808783531189,0.1753205806016922,0.5616985559463501
user_marcus_williams_339afcfc,user_isabella_rodriguez_5f689933,gutenberg_1342,gutenberg_1342_passage_1,"Poor guy can't even move to town without everyone planning his wedding. Don't even ask what he wants.

The families have already divided him up. Claimed him. Based on nothing except money.

Reminds me of how we project onto people. Decide who they are before knowing them.","They're admitting they don't know him while simultaneously claiming to know what he wants. That's classic projection--attributing your needs to someone else.

The families need him to want marriage. So they decide he does. Then enforce that decision as social fact. Truth by repetition, not evidence.

Calling him property is dehumanizing language. Reduces person to function. To resource. That's what happens in systems where survival depends on transactions. People become commodities.

Austen's diagnosing soc",0.616672158241272,0,resonant,0.6166720390319824,0.22999678552150726,0.1533311903476715,0.6166720390319824
user_marcus_williams_339afcfc,user_jake_morrison_8bc232e8,gutenberg_1342,gutenberg_1342_passage_1,"Poor guy can't even move to town without everyone planning his wedding. Don't even ask what he wants.

The families have already divided him up. Claimed him. Based on nothing except money.

Reminds me of how we project onto people. Decide who they are before knowing them.","They're deciding what he wants without asking. Classic assumption problem.

Guy is wealthy therefore must want wife. That's not how desire works. But it's how markets work. Supply and demand.

Treated as property because he's rich. Everyone's trying to claim him. Transactional.",0.5676685571670532,0,resonant,0.5676685571670532,0.259398877620697,0.17293258011341095,0.5676685571670532
user_marcus_williams_339afcfc,user_maya_singh_9e7f0000,gutenberg_1342,gutenberg_1342_passage_1,"Poor guy can't even move to town without everyone planning his wedding. Don't even ask what he wants.

The families have already divided him up. Claimed him. Based on nothing except money.

Reminds me of how we project onto people. Decide who they are before knowing them.","Austen opens with mock-serious tone. Sounds like philosophical treatise, then it's gossip.

The families admit not knowing him. Then assert truth about him. That gap--between acknowledged ignorance and claimed certainty--is where irony lives.

""Rightful property"" reverses usual gender dynamics. Women hunting, man as prey. Subversive for 1813.

What community believes becomes truth regardless of individual reality. Social scripts overriding personal desire. That's Austen's whole project--showing the machiner",0.21359984576702118,2,divergent,0.04271995276212692,0.08543990552425385,0.7864002585411072,0.7864002585411072
user_marcus_williams_339afcfc,user_ethan_brooks_06e8fc36,gutenberg_1342,gutenberg_1342_passage_1,"Poor guy can't even move to town without everyone planning his wedding. Don't even ask what he wants.

The families have already divided him up. Claimed him. Based on nothing except money.

Reminds me of how we project onto people. Decide who they are before knowing them.","Narrator's voice establishes itself immediately. Formal, grand, then undercuts with petty subject matter. That's the tone.

They don't know him, already scripted his purpose. That contradiction drives the plot. If they knew his actual feelings, no story.

Strong opening. Sets up conflict between what society expects and what individuals want.",0.2927636504173279,2,divergent,0.05855274200439453,0.11710548400878906,0.7072362899780273,0.7072362899780273
user_marcus_williams_339afcfc,user_olivia_martinez_ada8937e,gutenberg_1342,gutenberg_1342_passage_1,"Poor guy can't even move to town without everyone planning his wedding. Don't even ask what he wants.

The families have already divided him up. Claimed him. Based on nothing except money.

Reminds me of how we project onto people. Decide who they are before knowing them.","Everyone's decided this rich guy must want a wife. Doesn't matter what he actually thinks. They need him to want marriage so they're making it true.

Families already competing for him. Before meeting him. That's aggressive.",0.6625517010688782,0,resonant,0.6625518798828125,0.2024688869714737,0.134979248046875,0.6625518798828125
user_marcus_williams_339afcfc,user_nathan_cooper_5fd9cc43,gutenberg_1342,gutenberg_1342_passage_1,"Poor guy can't even move to town without everyone planning his wedding. Don't even ask what he wants.

The families have already divided him up. Claimed him. Based on nothing except money.

Reminds me of how we project onto people. Decide who they are before knowing them.","Universal truth claim based on zero evidence. Just collective assumption.

They say they don't know his views. Then claim certainty about his desires. How does that work? It doesn't. They're just asserting what's convenient.

Rich man as property. Families claiming ownership. That's market logic applied to humans.",0.469654381275177,0,resonant,0.46965426206588745,0.31820744276046753,0.21213829517364502,0.46965426206588745
user_marcus_williams_339afcfc,user_zoe_anderson_ee63c7f9,gutenberg_1342,gutenberg_1342_passage_1,"Poor guy can't even move to town without everyone planning his wedding. Don't even ask what he wants.

The families have already divided him up. Claimed him. Based on nothing except money.

Reminds me of how we project onto people. Decide who they are before knowing them.","Famous line I think? Rich guy arrives, everyone wants him to marry their daughters. They're pretty aggressive about it. Austen's making fun of them.",0.3572222590446472,1,conversion,0.14288900792598724,0.3572224974632263,0.32138875126838684,0.3572224974632263
user_marcus_williams_339afcfc,user_dr_james_fletcher_7705216e,gutenberg_1342,gutenberg_1342_passage_1,"Poor guy can't even move to town without everyone planning his wedding. Don't even ask what he wants.

The families have already divided him up. Claimed him. Based on nothing except money.

Reminds me of how we project onto people. Decide who they are before knowing them.","Opening with universal truth claim that's immediately questionable. Good ironic strategy.

They acknowledge not knowing him. Proceed with absolute claims anyway. That's how social norms function--consensus substituting for evidence.

Rich man becomes property of the families. Not because of who he is. Because of what he has. That's commodification. Human as resource.

Austen's showing marriage economics without sentimentality. This is how it worked. Women needed financial security. Marriage was survival str",0.4954822063446045,0,resonant,0.4954822063446045,0.3027106821537018,0.20180712640285492,0.4954822063446045
